contexte	nb_utilisations	nb_cilbe_n	nb_cible_v	réponse_mod
tombe sur	1	0	1	hein
arrêtes geste	1	0	0	de
de une	1	0	1	v
été sur	2	0	1	v
allez qu'est+ce+que	1	0	0	v
l' puis	1	1	0	v
ses tu	1	1	0	n
veux comme	1	0	1	v
as mon	1	0	1	v
tout mon	1	1	0	v
l' parce+que	1	1	0	v
es t'	1	1	0	v
onze }	1	1	0	n
mille en+même+temps	1	1	0	
allez dans	1	0	0	v
son bleu	1	1	0	n
petis derrière	1	1	0	n
laisses }	1	0	1	v
son des	1	1	0	n
trois les	1	1	0	n
jouer }	1	0	0	avec
bah }	1	0	1	alors
ces bêtes	1	0	0	n
s' à	5	0	5	v
bien mais	1	1	0	v
{ tarte	1	0	1	v
m' à	4	0	4	v
m' parce+que	1	0	1	v
la toutes	1	1	0	n
caché }	1	1	0	là
avait les	2	0	1	sur
des tu	1	1	0	n
avec mais	1	0	0	Amélie
me de	1	0	1	v
ta pourtant	1	1	0	n
je ce	2	0	2	v
es d'	1	0	0	v
on moins	1	0	1	ait
alors tu	1	0	0	qu'est+ce+que
petite elle	1	0	0	n
Mar en	1	1	0	n'
{ que	9	0	0	v
part pas	1	0	0	tou+de+suite
as tu	1	0	1	v
mais celui	1	0	1	c'
va si	1	0	1	v
une ce	1	1	0	n
as du	1	1	0	v
tout Mar	1	0	0	v
à mises	1	1	0	v
se à+côté	1	0	1	v
une à	6	4	2	n
peu encore	1	1	0	n
kangourou très	2	0	2	mais
se pas	3	1	2	v
un par	1	1	0	n
se t'	1	0	1	v
oui qu'	1	0	1	peut+être
du hein	6	5	0	n
un d'accord	1	1	0	n
les désobéissants	1	1	0	n
qui maintenant	1	0	1	v
bouche }	1	0	0	Mar
grandes }	4	4	0	n
en comme	4	3	0	n
Monsieur aussi	1	0	0	Peureux
voilà prends	1	0	0	c'
{ les	8	1	4	tu
faut les	2	0	2	v
une cuillère	1	0	0	petite
lui bonjour	1	0	1	v
qui d'	1	0	1	v
main la	1	0	0	à
{ fait	1	0	0	ça
courses }	1	0	0	hier
on peut+être	2	0	0	v
cube d'abord	1	0	1	avec
elle à	4	0	3	est
brille }	1	0	0	autant
la caprice	1	0	0	n
sous ailes	1	0	0	tes
ensuite couleur	1	0	0	le
en attention	1	0	0	v
viens viens	1	0	1	là
faut mettre	1	0	0	le
remis habits	1	0	0	de
dame }	1	0	0	là
très moi	1	1	0	bien
lui au	1	0	1	v
{ derrière	1	0	1	et
grandes comme	2	2	0	n
elle pour	2	0	1	v
Monsieur }	4	0	0	Bruit
boutons sur	1	0	0	de
il pour	2	0	2	est
fait tout	1	0	1	v
fais le	1	1	0	pas
beaux que	1	1	0	n
un où	1	1	0	n
faut comme	1	0	1	v
elle hein	1	0	1	v
te des	3	0	2	v
petite et	1	1	0	n
ton qui	1	1	0	n
le là+bas	3	2	1	v
caméra regardez	1	1	0	pour
lise }	2	1	0	celui+là
ai les	1	0	1	v
un des	2	2	0	n
d' tout	1	0	1	n
tu ton	7	0	7	v
trop }	29	2	3	fort
tu mieux	4	0	3	v
clowns }	1	0	0	là
te plus	2	0	2	v
bien avec	1	0	1	jolie
les Maya	1	1	0	n
et elle	2	0	0	qu'est+ce+qu'
pas brun	1	1	0	v
des avec	7	7	0	n
sont longs	1	0	0	v
{ y+a	3	1	0	il
on l'	5	0	4	v
j' revenir	1	0	1	ai
bon hein	3	3	0	ça
vais }	2	0	2	v
es maintenant	1	1	0	v
mon }	28	26	0	n
elle être	1	0	0	v
avaient le	1	0	1	n
chiffre ça	1	1	0	
voiture de	1	1	0	de
{ dans	3	1	2	v
temps }	2	1	1	là
rester }	2	0	0	là
petites de	2	2	0	n
la en	5	5	0	n
bâteaux ben	1	0	0	oui
peu toute	1	0	0	de
de mais	4	4	0	n
à petits	1	0	0	ses
{ le	17	5	8	tu
fait on	2	2	0	si
tenir tout	1	0	0	le
dans d'	1	0	0	dans
papier }	1	0	1	en
bien Mar	1	0	1	comme
cogné ma	1	0	0	contre
tu qu'	5	0	4	v
{ chaussons	1	0	0	tes
ai sur	1	0	1	v
pas tout+de+suite	2	0	2	v
deux tresses	1	0	0	n
avez pour	1	0	1	v
entoure }	1	0	0	
lui qu'	1	0	1	v
le septembre	1	0	0	n
en c'	4	4	0	n
en un	15	0	13	v
les y	2	2	0	n
tout+à+fait }	1	0	1	là
allez va	1	0	0	on
tout dis	1	0	0	v
je mettre	1	0	0	v
bon foi	2	0	0	ben
oh ça	1	0	0	bah
Spot de	1	0	1	v
en quand	1	0	1	plus
la Tim	2	2	0	n
juste d'	1	1	0	un
alors trouver	1	0	0	tu
de comme	5	0	4	n
les oh	1	1	0	n
bah pis	1	0	0	oui
mets là	1	0	0	pas
allait alors	1	1	0	v
petites très	1	1	0	n
{ ou	4	3	0	oui
à le	1	0	1	v
une toi	1	1	0	n
à peut	1	1	0	v
le vingt	1	1	0	n
pour les	8	0	8	v
un noeud	1	0	0	petit
ça de	5	0	3	v
un aussi	11	11	0	n
pour tout+le+monde	1	0	1	v
au alors	1	1	0	n
de tempérament	1	1	0	n
il j'	1	0	1	v
nouvelles }	1	1	0	hein
cet que	1	1	0	n
un vraiment	1	1	0	n
{ patés	1	0	0	
est en	3	0	3	pas
faisait que	2	0	0	longtemps
un nez	1	1	0	gros
pierre d'ailleurs	1	1	0	n
ma hein	2	2	0	n
pour petits	1	0	0	les
malheureux au	1	0	1	
des lila	1	1	0	n
le }	662	523	114	n
appelle le	2	0	0	pour
tu donnes	1	0	0	me
deux dans	1	1	0	n
des moi	1	1	0	n
regarde les	1	0	0	y+a
tout sur	2	0	0	droits
prend quand	1	0	0	le
petites là	5	5	0	n
leur à	1	0	1	v
mais tout	1	0	0	c'
la est	5	4	1	n
elle bien	4	0	4	v
vu elle	1	0	0	maman
l' encore	3	2	1	n
ça aussi	3	0	3	v
la voir	1	1	0	n
m' pour	2	0	2	v
les bêtises	1	0	0	mêmes
tu si	3	0	3	v
plus du	1	0	1	rien
me }	24	6	14	v
nous sur	1	0	1	v
dit coincé	1	0	0	que
son là	2	2	0	n
eu Chi	1	1	0	un
mes ou	1	1	0	n
un a	2	2	0	grand
les voitures	1	0	0	tes
tu hein	2	0	2	v
ah incomplet	1	1	0	oui
poils une	1	0	0	les
des boutons	1	1	0	n
un bleu	2	2	0	n
la va	1	1	0	n
maman de	1	0	0	de
le comme	6	4	1	v
il manger	1	0	0	v
est nouvelles	1	0	0	pas
il l'	3	0	3	a
que prendra	1	0	0	tu
serait }	1	0	0	bien
va l'	4	0	3	v
qui hein	2	0	2	n
ni }	2	1	0	sur
les oui	5	5	0	n
jouer cartes	1	0	0	aux
on lui	1	0	0	v
si le	1	0	1	tu
te du	1	0	1	v
une s'	1	1	0	n
on du	2	0	2	v
un chaud	1	1	0	n
l' elle	4	3	0	n
chaque }	1	1	0	n
heuh }	1	1	0	autrement
en des	5	0	2	v
a du	2	1	0	v
à dès	1	0	1	v
rousse de	1	0	1	
en s'	1	0	0	v
tu peut+être	1	0	0	v
bébé avec	1	1	0	v
il et	2	0	2	v
son un	1	1	0	n
deux oreilles	1	0	0	n
se parce+qu'	2	0	2	v
une là	8	8	0	n
peut une	1	0	1	v
faut dans	3	0	3	v
ta Tim	1	1	0	n
petite hein	1	1	0	n
s dans	1	0	1	v
as aː	1	0	1	v
orange les	1	0	0	vert
{ moyennement	1	0	1	
tournes }	1	0	0	là
la toute	3	3	0	v
pièce }	1	1	0	là
un superbe	1	1	0	n
ho }	1	0	0	
n' quoi	1	0	0	importe
tu attention	1	0	0	v
{ elle	18	4	1	qu'est+ce+qu'
au d'	4	4	0	n
je ces	2	0	0	v
fait main	1	0	0	n
{ avec	3	0	2	v
euh fleurs	1	0	0	v
là de	1	1	0	rien
le peut	1	1	0	n
on monte	1	1	0	ne
un s'il+te+plaît	2	2	0	n
là fois	1	0	0	c'
ça est	1	0	0	c'
de en	4	2	2	n
ai des	2	1	1	v
petit avec	2	2	0	n
tu d'	3	0	3	v
la maison	1	0	0	petite
maman oui	1	1	0	elle
un d'espagne	1	1	0	n
m' comment	1	0	1	v
es pour	1	0	1	là
{ habite	1	0	0	Mimi
l' dormira	1	1	0	n
le plus	2	1	1	v
de je	2	2	0	n
un puis	2	2	0	n
en les	1	0	1	général
à là	5	1	2	v
petite coucou	1	1	0	n
déjà tout+à+l'heure	1	0	0	v
se comment	1	0	1	v
ai euh	2	0	2	v
euh qu'	1	0	0	ou
lue déjà	1	0	0	encore
son cou	1	1	0	n
bateau }	1	1	0	là
pas passe	1	0	0	v
nous oui	1	0	1	v
pas celui+là	3	0	2	v
mandarine }	1	0	0	n
bracelet }	1	0	0	avec
poule ses	1	1	0	et
des ça	6	6	0	n
peux }	5	0	5	v
pff }	1	0	0	des
on d'	2	1	1	v
les comme	4	2	2	n
est voir	1	0	0	pas
un elle	1	0	0	n
un il	2	2	0	n
alors un	1	0	1	euh
ils un	1	0	1	v
un heuh	1	1	0	n
dans il	1	1	0	la
une un	1	1	0	n
qui du	3	0	2	v
ils ça	1	0	1	v
oui il	2	0	0	mais
ils jouer	1	0	0	v
viens }	2	0	0	v
demande }	1	0	0	au
y+a tes	1	0	1	des
a il	2	1	0	vécu
grande droite	1	1	0	n
les ensuite	1	1	0	n
ça rien+du+tout	1	0	1	v
tu pouvoir	1	0	0	v
en quoi	1	0	1	v
un magique	1	1	0	n
bécher }	1	0	1	
vous des	4	0	2	avez
il Hippolyte	1	0	1	v
se pour	2	0	2	v
est tes	1	0	0	plus
l' hop	1	1	0	n
à déjà	1	1	0	v
puis elle	1	0	0	qu'est+ce+qu'
sur terrasse	1	0	0	le
ai hein	1	0	1	v
la parce+que	3	2	1	n
par je	1	1	0	n
Monsieur Monsieur	1	0	0	Peureux
ont comment	1	0	1	v
freiner parce+que	1	0	0	
a mangé	2	1	0	pas
Pierre }	1	0	0	Lapin
son aussi	2	2	0	n
ai quoi	1	0	0	v
six roses	1	0	0	n
quatre six	5	0	0	cinq
a âge	2	0	0	quel
es sorti	1	0	0	v
suis pas	1	0	0	pas
faudra de	1	0	1	qu'
euh rouge	1	1	0	v
l' au	2	1	1	n
toutes images	1	0	0	ces
sont ou	1	0	0	v
serait ça	1	0	0	bien
{ sur	9	6	3	v
une fille	3	0	0	petite
{ toi	16	2	13	v
voir }	3	0	0	là
un derrière	2	1	0	n
que elle	3	1	0	maman
la assez	1	1	0	n
passer }	1	0	0	hein
les bon	1	0	1	n
en bien	2	0	2	as
boîte }	1	1	0	n
reste sur	1	0	1	v
toujours de	2	0	1	pas
en+avait eu	1	0	0	pas
crois hein	1	0	0	pas
ouais le	1	0	0	c'
je en	1	0	0	v
tu wouh	1	0	1	v
peux la	3	1	2	me
la pièce	1	0	0	même
bon ça	2	1	0	ben
s' hein	3	0	3	v
{ bébé	1	0	0	le
tous nous	1	0	0	devant
autre là	1	1	0	n
bon Thé	1	1	0	ben
es voyou	1	0	0	un
jouait animaux	1	0	0	à
jamais comme	1	0	1	v
son à	1	1	0	n
pas permis	1	0	0	v
chez michèle	1	1	0	n
les ronflent	1	1	0	n
mangé alors	1	0	0	à
beaucoup }	3	1	1	hein
ami Peureux	1	0	0	n
gros ça	1	1	0	n
et aussi	1	0	1	lui
ben il	1	0	0	oui
je pas	20	0	18	v
les tu	5	5	0	n
un rien	1	1	0	n
elle rentrer	1	0	0	v
me comment	2	0	2	v
va là	7	0	6	v
un requin	1	0	0	n
la qu'	1	1	0	n
est pas	1	0	0	peut+être
faire au	1	1	0	attention
pas ils	1	0	0	v
les le	2	2	0	n
du tu	1	1	0	n
ils aller	1	0	0	v
veut l'	1	0	1	v
ton appuie	1	1	0	n
je là	1	0	1	v
contre tête	1	0	0	le
t' là	7	0	7	v
d' du	2	1	1	n
grand qui	3	3	0	n
fait }	35	15	8	n
jour des	1	0	0	depuis
peine que	1	0	1	de
ce hein	5	5	0	n
des tours	1	0	0	n
étais hein	1	0	0	là+bas
non de	1	0	1	pas
en qui	2	2	0	a
araignée }	1	1	0	c'
pour oui	2	0	2	maman
un homme	1	0	0	n
la plutôt	5	5	0	n
raquettes pieds	1	0	0	sur
à }	84	25	22	v
en mhm	1	1	0	v
bague à	1	0	0	de
y+a qui	4	1	0	quelque+chose
mal si	1	0	0	à
les nez	1	1	0	n
tu rentrer	1	0	1	v
mais que	1	0	0	ce
belle }	1	1	0	n
tu voir	1	0	1	v
ouh là	1	0	0	là
les dedans	2	2	0	n
de oreilles	1	0	0	grandes
trois }	21	21	0	n
une déserte	1	1	0	n
est large	1	0	0	pas
ai dans	2	1	1	mis
rousse des	1	0	1	
cheval qui	1	0	0	à
peut+être le	1	0	1	pas
vous }	7	0	6	v
qui là+bas	1	1	0	est
me non	1	0	0	v
veux debout	1	0	1	v
mais boîte	1	0	0	c'
la à	11	9	2	n
qui venir	1	0	0	v
voulais ton	1	0	1	v
bien qu'	1	0	1	ce
peut alors	1	0	1	v
autre qui	1	1	0	n
avait ta	1	0	1	v
faire le	3	0	3	pour
et il	3	0	0	qu'est+ce+qu'
{ oiseaux	1	0	0	les
la quoi	1	1	0	n
autre }	60	59	0	n
d' à	2	1	1	v
peux de	1	0	1	v
je le	9	0	6	v
vas casser	1	0	0	tout
un monsieur	1	0	0	gros
aux dehors	1	1	0	n
une précise	1	1	0	n
il }	40	1	38	v
s d'accord	1	0	0	v
quel fantastique	1	0	1	n
les là+bas	1	0	0	n
ce pas	4	0	1	serait
très alors	1	1	0	bien
le marron	1	1	0	n
et hein	1	0	0	si
est qui	13	3	0	toi
trop tu	1	0	0	que
ai l'	2	0	2	pas
ah non	1	0	0	ben
chauffer de	1	0	0	là
le tout+à+l'heure	4	1	3	v
faut regarde	1	0	1	v
s tchou+tchou	1	0	0	v
petit là	12	12	0	n
ais }	1	0	1	
petit aux	1	1	0	n
poussins près	1	0	1	v
alors question	1	0	0	tu
air hein	1	1	0	content
retourne le	1	0	0	le
jolis }	2	2	0	n
as aussi	1	0	1	v
tu des	8	2	6	v
{ va	3	0	0	on
nos }	1	1	0	n
dire }	4	1	1	ça
une c'	6	6	0	n
les Thé	1	1	0	n
l' bon	1	1	0	n
j' bang	1	0	1	ai
les hier	1	1	0	n
l' jaune	2	2	0	n
y+a une	2	1	1	pas
été par	1	0	1	v
pas même	1	1	0	la
j' qu'	1	0	1	v
veux hein	1	1	0	v
ça et	1	0	1	v
la Jul	1	1	0	n
regardé }	1	0	0	ça
bon }	12	11	0	n
au Mar	1	1	0	matériel
fait là	1	0	1	n
un dedans	1	1	0	n
pour Mar	3	0	3	v
on des	5	0	4	v
est couleur	6	0	0	quelle
on ah	1	0	1	v
pas Mar	3	2	1	là
elle sans	1	0	1	v
bonne là	1	1	0	n
à mais	3	0	1	n
faudrait }	1	0	1	qu'
pouvoir dessus	1	0	1	v
les on	5	5	0	n
ça attirer	1	0	0	v
comme rousse	1	1	0	ça
passe le	1	0	0	tout
es me	1	0	0	v
ce plus	2	0	0	sera
une araignée	1	0	0	n
dos }	2	0	2	là
m'appellais hein	1	0	0	
pas histoire	1	0	0	l'
monsieur rouge	1	1	0	qui
le ici	1	1	0	n
une encore	2	2	0	petite
faire dessus	1	0	1	un
va Popi	1	0	1	v
enlever }	1	0	0	ça
un mouton	1	0	0	gros
moins là	1	0	0	là+dessus
mes dit	3	3	0	n
une quand+même	2	2	0	n
petite de	1	1	0	n
par là	2	0	2	là
est alors	2	1	1	où
tes }	37	37	0	n
bien son	1	0	1	dans
est je	1	0	1	là
dernière }	2	2	0	n
pour ouais	1	0	1	v
failli la	1	0	1	v
on déjà	1	0	1	a
va tranquille	1	0	1	v
ton à	1	1	0	n
nous le	1	1	0	v
regarde si	1	0	0	là
les normalement	1	0	1	n
celui+ci }	1	0	0	hein
ça d'	1	0	1	v
année pour	1	0	0	dernière
me les	5	0	5	v
les }	365	325	31	n
un deux	2	2	0	n
un une	1	1	0	n
alors le	1	0	0	tu
regarde le	1	0	0	dans
{ hibou	2	2	0	le
vu il	1	0	0	qu'est+ce+qu'
fasse pour	1	0	0	avec
pour euh	1	0	1	v
de tableaux	1	0	0	n
{ perle	1	0	0	quelle
a non	1	0	0	v
peuvent sortir	1	0	1	v
tout après	1	0	1	v
voulais si	1	0	1	v
rø là	1	1	0	
il la	6	1	5	v
a des	5	1	3	v
peu au	1	1	0	de
le tout	1	1	0	n
un dessus	1	1	0	n
embête }	1	0	0	Dad
aller vite	1	0	0	trop
ta te	1	1	0	n
est petit	1	0	0	un
me ou	1	0	1	v
il abîmé	1	0	0	v
de son	1	0	1	toi
des sous	1	1	0	n
autre bientôt	1	0	1	n
a ici	1	0	1	pas
toute hein	1	1	0	excitée
papillon }	1	1	0	n
ils de	1	0	1	v
par normalement	1	1	0	là
qui bien	1	0	1	v
est ou	2	0	0	n
une s'il+te+plaît	1	0	0	n
lui ce	3	0	3	v
faut deux	1	0	1	les
allez de	3	0	3	v
{ s'	2	0	0	il
tu après	3	0	2	v
une du	1	1	0	n
ai vu	1	0	0	pas
partition que	1	0	0	ça
cheval il	1	0	0	qu'est+ce+qu'
pas que	6	0	1	ce
en à	3	2	0	v
rentrer comme	1	0	1	là
mes tout	1	1	0	n
qui venus	1	0	0	v
va de	13	0	13	v
un sapin	1	0	0	n
ces }	13	13	0	n
quel }	13	12	0	n
il bon	1	0	1	est
dis la	1	0	0	donc
tu tu	7	0	7	v
très quand	2	0	0	content
feutrés devant	1	0	1	
sont c'	2	0	0	v
ça des	2	0	2	v
oui que	1	0	0	peut+être
d' le	1	0	0	v
pouvoir }	1	0	1	v
elles les	3	0	2	sont
as à	3	0	3	v
me l'	4	0	4	v
l' dedans	1	1	0	n
veux des	1	0	1	v
vraie }	2	2	0	n
l' qu'	3	3	0	n
un remarque	1	1	0	n
j' ça	1	0	1	v
pas la	6	0	3	v
la pâte+à+modeler	1	0	0	n
hein fleurs	1	0	0	des
le le	8	2	5	n
parce+que dort	1	0	0	tu
vas le	3	0	2	v
un s'	1	1	0	n
vas en	1	0	1	t'
grand dans	1	1	0	n
{ ta	1	0	1	dans
ses après	1	1	0	n
le ce	3	1	2	v
oh guili	1	1	0	ben
balle les	1	0	0	là
avec et	1	1	0	n
ça la	2	0	1	v
{ Bruit	1	0	0	Monsieur
il maintenant	2	0	2	v
ai mais	1	0	1	v
raconter c'	1	0	0	l'
de donc	1	1	0	n
je les	1	0	1	te
as vu	2	0	0	déjà
cette elle	2	2	0	n
ses hein	2	2	0	n
ta bientôt	1	1	0	n
l' là+bas	1	1	0	n
la je	7	7	0	n
madame elle	1	1	0	n
une parce	1	1	0	n
{ mais	1	1	0	ah
ai son	1	0	1	v
on comme	4	0	4	v
une aussi	8	8	0	n
jouent du	1	0	0	avec
arbres }	1	1	0	hein
des d'	5	5	0	n
qui ça	1	0	1	v
sept }	1	1	0	huit
pas t'	1	0	0	de
prévues pour	1	0	0	
il à	9	0	8	v
monde bien	1	0	0	là+dedans
il plus	3	0	2	v
en dans	4	0	4	a
{ ben	2	0	1	ah
aurait de	1	1	0	plus
anniversaire }	1	0	0	Mar
bien sur	1	0	1	hein
pas qui	1	0	0	quelque+chose
ce les	1	0	0	sont
te vers	1	0	1	v
je qu'e	1	0	1	v
être de	1	0	0	presque
révise classiques	1	0	0	
mettre que	2	1	0	plus
bien comme	1	0	0	v
enfin violet	1	0	0	bon
de blancs	1	1	0	n
toi }	6	0	0	hein
du aujourd'hui	1	1	0	n
petites elles	1	1	0	n
quatre }	6	6	0	n
y+a du	1	0	0	encore
tellement qu'	2	2	0	de
tout bien	1	0	0	v
as dis+donc	1	0	0	v
tu souffler	1	0	0	v
ai que	3	1	2	v
assiette tu	1	0	0	verte
une deux	1	1	0	et
s' ou	1	0	1	v
l' avant	1	0	1	v
tu beacoup	1	0	1	v
on qu'	1	0	1	v
deux ça	1	1	0	comme
{ grand+parents	1	0	0	
{ mh	1	0	0	mh
{ cric	1	1	0	
six huit	1	0	0	sept
lapins n'	1	0	0	v
de de	6	5	1	n
aurais regarder	1	0	0	v
elle la	6	0	6	v
choisi }	1	0	0	Chi
te sur	2	0	2	v
cric cric	2	2	0	j'
faut prendre	1	0	0	les
elle dans	4	0	4	v
très comme	1	0	0	bien
pas comme	3	0	2	v
bah pas	1	0	1	v
roses ours	1	0	0	que
été hein	1	0	1	v
pas aujourd'hui	1	0	1	là
cette maison	1	0	0	jolie
fait ça	2	0	1	comme
la d'en+dessous	1	1	0	n
l' aussi	5	5	0	v
de c'	3	1	0	n
le mais	5	3	1	n
de quelque+chose	1	0	1	v
appelle }	5	1	0	comment
le que	6	6	0	n
t' ça	1	0	1	v
ils où	1	0	0	sont
on il	1	0	1	a
de nous	2	0	0	n
la celle+ci	2	0	2	v
ils en	1	0	0	s'
fasse alors	1	0	0	avec
je un	4	0	1	v
le est	8	8	0	n
chaque depuis	1	1	0	n
un qu'	1	1	0	n
emmener }	1	0	1	là
jour peut	1	0	0	on
qui là	3	0	3	est
du c'	3	3	0	n
ont que	1	0	1	dit
peut dessus	1	0	1	v
peut l'	1	0	1	pas
comme }	23	20	0	ça
ai tout	1	0	1	pas
pas suffisamment	1	0	0	v
le qu'est+ce+qu'	2	2	0	n
pas le	15	1	9	v
{ Peureux	1	0	0	
t' plus	3	0	3	v
de où	1	1	0	Petit_Paul
l' pas	6	1	4	a
tu Marie	1	0	1	v
vas de	2	0	2	v
peux là	4	0	4	v
de pour	3	2	0	n
ce c'	3	3	0	que
par j'	1	1	0	là
parce+que }	3	0	0	tu
t' une	2	0	2	as
en plus	6	1	5	a
ils aussi	1	0	1	v
parti la	1	1	0	de
des dessous	1	1	0	n
voir canard	1	1	0	n
sa pendant	1	1	0	n
de yeux	1	0	0	n
dans ces	1	0	0	toutes
toi ce	1	0	0	tu
air là	1	1	0	content
la a	2	2	0	n
trop si	1	0	0	de
pelle alors	1	1	0	n
un laitier	1	1	0	n
pois }	1	0	0	là
on en	3	0	1	v
j' peut+être	1	0	0	ai
on bien	2	0	2	v
dis }	1	0	0	donc
bien dis	1	0	0	v
une dangereuse	1	1	0	n
pout+pout }	1	0	0	
trop mais	1	0	0	de
en Marie	1	1	0	v
mon et	1	0	0	n
se au	2	0	2	v
souffle }	1	1	0	là
les tout	1	1	0	n
sept et	1	1	0	n
cinq font	1	1	0	six
montres tes	1	0	0	comment
travail c'	1	0	0	ça
non toi	1	1	0	pour
où Mimi	1	0	1	est+ce+qu'
sont par+terre	1	0	1	v
de jours	1	0	0	ces
le alors	4	3	1	n
une tête	1	0	0	autre
idée j'	1	0	0	ça
monde }	1	0	0	là+dedans
un coquin	3	3	0	n
toujours affaires	1	0	0	pas
te qu'	2	0	2	v
tous qui	1	0	0	ceux
je une	1	0	0	v
les beaucoup	1	0	1	v
des pins	1	0	0	n
bien un	2	0	1	encore
petit à	1	1	0	n
cette ci	1	1	0	n
O }	1	1	0	c'
pas Mic	1	1	0	v
tous doudous	1	0	0	les
la finalement	1	1	0	n
dû des	1	0	1	v
qui un	2	0	2	a
cinq ils	1	0	0	six
racontée }	1	0	0	avant
pas là	8	1	2	v
faut être	1	0	0	v
de }	226	160	30	n
a Mamie	1	0	0	v
donne }	2	1	0	une
{ l'	3	0	0	tu
faut ça	2	0	2	v
as d'	3	3	0	n
trop intʌ	1	1	0	de
deux euh	1	1	0	n
peut+être l'	1	0	1	de
hier je	1	1	0	n
commencer tous	1	0	0	par
faut par	1	0	1	v
la le	5	5	0	n
préparer aussi	1	0	0	le
a par	1	0	1	v
{ mieux	3	0	0	vaut
grosses }	3	3	0	n
en }	90	53	23	n
est pour	1	0	0	v
avant que	1	0	0	de
aussi }	3	1	0	hein
la du	11	11	0	n
marche }	1	0	0	pas
{ là	8	1	4	et
es là+dessus	1	0	0	v
Tchoupi est	1	0	0	il
des est	1	1	0	n
entière ci	1	0	1	
ait encore	1	0	1	des
gros surtout	1	1	0	n
les en+même+temps	1	1	0	deux
tu donner	1	0	0	v
moi on	1	0	0	comment
{ biberon	1	0	0	le
ils enlever	1	0	0	v
tout non	1	0	0	v
pas quelque+chose	1	0	1	v
heuh c'	1	0	1	la
wouh pou	1	1	0	la
une chez	2	1	1	n
grands }	1	1	0	n
tu déjà	3	1	2	as
petits comme	2	2	0	n
qui t'	1	0	0	est+ce+qui
va la	2	0	2	v
tes avec	1	1	0	n
ça toujours	1	1	0	v
{ toute	1	0	1	hein
pelle }	5	5	0	n
garçon mains	1	0	0	qui
ses oreilles	1	0	0	grandes
des chaises	1	0	0	n
au pour	2	2	0	n
est d'	1	0	1	en+train
ça autant	1	0	1	v
se peut+être	1	0	1	v
la il	2	2	0	n
il mettre	2	0	0	v
assez pour	3	0	0	de
la ouais	2	2	0	n
elles se	1	0	0	elles
fenêtre pendant	1	0	0	que
as dans	2	0	2	v
avec deux	1	0	0	les
faire aussi	1	0	1	ça
va cette	1	0	1	v
{ trotte+saut	1	0	0	
jouer dominos	1	0	0	avec
ça dû	1	0	0	a
très dit	1	0	0	fort
les ils	9	9	0	n
pas ça	17	3	5	comme
elle tout	1	0	1	a
veux ça	2	0	2	pas
s' en	1	0	1	v
la droite	3	3	0	n
son y+a	1	1	0	n
a Mar	1	0	1	là
dans nids	1	0	0	la
{ celui+ci	2	0	1	et
il quand	1	0	1	v
sera tu	1	0	0	pas
pense }	1	0	0	pas
a avant	1	0	1	v
fait le	3	0	2	tout
est sans	1	0	0	un
les rêvent	2	2	0	n
et euh	1	0	0	puis
points un	1	1	0	jaunes
pour }	33	3	25	v
répare }	1	0	0	le
si qu'	1	1	0	n
me sur	1	0	1	v
les Mar	4	4	0	n
ses grandes	1	0	0	n
beaucoup mais	1	0	0	hein
aller papi	1	0	0	v
il bien	9	1	8	v
la Mar	1	1	0	n
petits et	4	4	0	n
aux }	23	22	0	n
on hein	3	0	3	v
si Tim	1	1	0	tu
ce dans	2	1	0	n
appelle cette	1	0	0	ça
par éh	1	1	0	là
grand je	1	1	0	n
est Tim	1	0	0	bien
y mieux	1	0	1	en
sur chaussettes	1	0	0	le
alors histoire	1	0	0	tu
étaient un	1	0	0	dans
grand s'affèrent	1	1	0	n
on trop	1	0	1	v
culotte }	1	0	0	oui
le pour	11	9	0	n
as hein	2	0	1	v
hippopotame }	1	1	0	il
regarder livres	1	0	0	le
ton les	1	1	0	n
la celle+là	1	0	1	v
as beaucoup	1	0	1	v
pas quoi	1	0	1	de
il faire	2	0	0	v
il trop	1	0	0	est
à l'	1	0	1	v
papi }	2	1	0	Jea
du des	1	1	0	n
faire tout+en+haut	1	0	1	un
est tard	1	0	1	v
en toi	3	0	3	v
en tu	4	3	0	plus
les regarder	1	1	0	n
euh tu	1	1	0	qu'est+ce+que
s' bien	1	0	1	v
le debout	1	1	0	v
qui au	1	0	1	sont
eh }	4	2	0	oui
fait qu'	4	0	0	longtemps
soeur qu'	1	0	0	ou
eh toi	1	0	1	eh
théâtre }	1	0	0	
ton sans	1	1	0	n
veux là	1	0	0	v
on là	4	2	2	v
être si	1	0	0	v
plus ça	3	1	0	comme
faut plus	1	0	1	v
grandes une	1	1	0	n
de façons	1	0	0	n
vas c'	1	0	1	mieux
as de	17	7	8	v
va avancer	1	0	0	v
de oui	3	3	0	n
d' les	2	0	2	v
était mais	1	1	0	un
puissent dessous	1	0	1	
d' hein	4	2	0	n
peu ça	1	0	1	comme
sera près	1	0	0	pas
autres justement	1	1	0	n
ce caché	1	1	0	n
a méchante	1	1	0	n
on au	2	0	1	v
trois d'	1	1	0	n
les euh@fp	1	1	0	n
des dans	16	16	0	n
sais du	1	0	1	pas
vous à	1	0	1	v
les ailes	1	0	0	deux
était aussi	1	1	0	un
les tombent	1	1	0	n
va ton	1	0	1	v
suis la	1	1	0	sur
ils que	1	0	0	v
la t'	1	1	0	n
tu on	1	0	1	v
grand là	1	1	0	n
de ou	2	2	0	n
